id_evento,id_videojuego,nombre,descripcion,fecha_inicio,fecha_fin,tipo,activo
7935,4729,Evento Often,Memory traditional point herself care small join.,2025-03-02,2025-06-27,Torneo,False
7936,5562,Evento Look,Car small start rich someone various fall.,2025-03-08,2025-03-20,Torneo,False
7937,9562,Evento Board,Development step care cause.,2025-05-06,2025-02-07,Torneo,False
7938,10586,Evento Buy,Face majority month consider mother.,2025-01-08,2025-02-02,Promoción,False
7939,3064,Evento National,There program bag opportunity wish cup culture.,2025-05-14,2025-01-11,Torneo,False
7940,13058,Evento Truth,Blood cup Republican base score building glass chair.,2025-05-14,2025-03-30,Promoción,False
7941,9698,Evento Make,Of in bad security article.,2025-02-23,2025-04-10,Torneo,False
7942,13031,Evento True,Receive that discussion weight Congress per radio.,2025-05-16,2025-01-29,Promoción,True
7943,8013,Evento Significant,Pm maybe company person lead each.,2025-03-27,2025-04-29,Promoción,True
7944,5486,Evento Likely,Stuff like that probably design college oil.,2025-04-10,2025-03-29,Promoción,False
7945,11541,Evento Even,Sport true role.,2025-01-07,2025-03-25,Torneo,True
7946,298,Evento Program,Agent painting institution become decision.,2025-05-23,2025-01-05,Promoción,False
7947,14309,Evento Owner,Worry ever question enjoy easy wish seem.,2025-01-06,2025-03-14,Torneo,False
7948,10149,Evento Including,Team government field wait.,2025-05-10,2025-04-15,Promoción,False
7949,10407,Evento Later,Parent cultural might middle.,2025-05-02,2025-06-07,Torneo,False
7950,4441,Evento Response,Here direction rich according floor.,2025-01-14,2025-01-21,Promoción,True
7951,6301,Evento Free,Often coach national machine to discussion somebody onto.,2025-06-19,2025-02-12,Promoción,True
7952,13705,Evento Raise,Right seem benefit by some.,2025-02-02,2025-03-02,Promoción,False
7953,9577,Evento Forget,Best image after seek I resource.,2025-06-25,2025-02-05,Promoción,False
7954,804,Evento Step,Husband when impact happy story information light.,2025-05-31,2025-01-02,Promoción,False
7955,6101,Evento Learn,One partner risk identify determine behavior.,2025-04-12,2025-06-23,Torneo,False
7956,566,Evento Attorney,Back read any late place prevent.,2025-03-04,2025-04-22,Torneo,False
7957,2358,Evento Yard,Owner maintain sure talk save sell bring.,2025-06-05,2025-01-16,Promoción,False
7958,1204,Evento Blood,At point focus huge way.,2025-04-16,2025-01-08,Torneo,True
7959,9766,Evento Keep,Together attorney better entire owner professor.,2025-05-11,2025-02-12,Torneo,False
7960,2276,Evento Staff,Money perhaps Mr the energy close.,2025-03-26,2025-04-07,Promoción,True
7961,7304,Evento Best,Memory myself hard stop.,2025-06-26,2025-02-05,Torneo,True
7962,1988,Evento Stand,Which million catch mouth.,2025-06-22,2025-04-18,Promoción,False
7963,9352,Evento Team,College next require decade inside artist.,2025-05-16,2025-03-10,Torneo,True
7964,6995,Evento Six,Well more manage quite truth market.,2025-06-11,2025-05-18,Torneo,True
7965,7756,Evento Room,Develop American yet myself white great.,2025-03-17,2025-02-20,Promoción,True
7966,4405,Evento See,Simply offer look most we cold standard society.,2025-03-21,2025-04-29,Torneo,False
7967,4244,Evento Mention,True within hotel throw sometimes.,2025-05-15,2025-03-25,Promoción,False
7968,11681,Evento Magazine,Decision bring who black professor.,2025-02-24,2025-02-16,Torneo,False
7969,2909,Evento Sometimes,Each actually leave.,2025-01-20,2025-05-17,Torneo,False
7970,11578,Evento Pattern,Field machine analysis music article art role.,2025-04-04,2025-05-31,Torneo,True
7971,8894,Evento Force,Coach best charge sure former back.,2025-03-24,2025-01-31,Promoción,True
7972,14515,Evento Reduce,Learn actually remain former central.,2025-06-19,2025-05-18,Promoción,True
7973,7224,Evento Network,Watch daughter start quality once before.,2025-05-12,2025-06-25,Torneo,True
7974,14576,Evento Answer,Fish suggest technology professional.,2025-05-16,2025-02-08,Torneo,False
7975,3981,Evento Order,Form near remain body.,2025-03-10,2025-04-17,Promoción,False
7976,10787,Evento Own,Fall result instead run choice.,2025-01-12,2025-06-12,Promoción,True
7977,5456,Evento Know,Nor item any bar best person.,2025-02-08,2025-01-09,Torneo,True
7978,7526,Evento Letter,Personal indeed someone season clearly hope.,2025-02-19,2025-05-07,Promoción,True
7979,13209,Evento Recently,Born war among work man serious.,2025-04-18,2025-03-22,Promoción,False
7980,8570,Evento Central,Nation wife section boy or economic.,2025-05-23,2025-02-08,Promoción,False
7981,2280,Evento Physical,Rate indicate body despite.,2025-02-06,2025-02-08,Promoción,False
7982,9313,Evento Money,Away big among.,2025-02-20,2025-02-16,Torneo,False
7983,12793,Evento Happy,Response wonder stage piece.,2025-06-12,2025-01-08,Promoción,False
7984,2597,Evento Discover,Former probably even pull consumer already.,2025-05-21,2025-06-06,Promoción,False
7985,11807,Evento Natural,World understand whose man.,2025-03-13,2025-05-26,Torneo,True
7986,14867,Evento Enter,Tree light we near understand consider like.,2025-01-23,2025-04-10,Promoción,True
7987,9452,Evento Artist,Into marriage very some consumer.,2025-01-18,2025-04-23,Promoción,False
7988,1242,Evento Should,Begin scene respond cell address for.,2025-03-27,2025-05-18,Torneo,False
7989,13719,Evento Rate,Job continue range whether place growth study meeting.,2025-03-21,2025-05-31,Promoción,True
7990,7652,Evento Reveal,Else century for could on.,2025-01-10,2025-03-24,Torneo,True
7991,12041,Evento Free,Newspaper resource hour.,2025-06-20,2025-06-22,Torneo,True
7992,10187,Evento Decision,Before interest these chair.,2025-02-21,2025-03-01,Torneo,False
7993,9220,Evento Conference,Day program build some we win.,2025-05-05,2025-02-23,Torneo,False
7994,1845,Evento Type,Security citizen order receive during tend drop.,2025-01-20,2025-01-28,Torneo,False
7995,11220,Evento Stand,Kid serve identify group just couple.,2025-06-11,2025-03-05,Promoción,True
7996,4641,Evento Democratic,One during four team low.,2025-03-24,2025-05-27,Promoción,False
7997,2811,Evento Between,Beyond structure ball foreign anything.,2025-04-27,2025-03-31,Torneo,True
7998,1285,Evento Lay,Small discover agency buy seven either.,2025-02-11,2025-04-27,Torneo,False
7999,8150,Evento Research,Democrat current stop seem.,2025-01-22,2025-03-03,Torneo,False
8000,10927,Evento Large,Full learn three feel.,2025-06-25,2025-03-08,Torneo,False
8001,9396,Evento Mrs,Environment often artist mind image city.,2025-04-22,2025-05-18,Torneo,True
8002,11019,Evento Song,Sign tend ahead deal care.,2025-03-17,2025-04-04,Promoción,False
8003,9592,Evento Will,Candidate message participant fund behavior.,2025-01-23,2025-05-31,Torneo,True
8004,3739,Evento Group,Method stop by argue able.,2025-03-28,2025-01-30,Promoción,False
8005,13593,Evento Low,Stay politics support ability father.,2025-06-08,2025-03-15,Promoción,False
8006,1249,Evento Might,Less often up four building school.,2025-04-05,2025-02-22,Torneo,False
8007,3353,Evento Investment,Key side enjoy term head trip apply.,2025-03-29,2025-04-23,Torneo,False
8008,10151,Evento Moment,Support line small voice product foreign.,2025-03-13,2025-04-05,Promoción,True
8009,6096,Evento Seem,Hit there get seat.,2025-01-14,2025-04-04,Torneo,False
8010,1735,Evento However,To just major particular act.,2025-02-27,2025-05-13,Promoción,True
8011,9675,Evento Through,Agency single return any.,2025-04-22,2025-03-10,Torneo,True
8012,9784,Evento Choose,Step state adult against bring build side play.,2025-04-20,2025-06-14,Promoción,True
8013,9408,Evento Wind,Grow mention understand itself do hair bad.,2025-04-13,2025-01-01,Torneo,True
8014,4686,Evento Hand,Third blue behind already medical parent identify west.,2025-01-25,2025-01-29,Torneo,True
8015,12161,Evento Be,Heart trade force finally.,2025-06-08,2025-06-17,Torneo,False
8016,4671,Evento Moment,Out medical less interview throw exist what.,2025-02-03,2025-01-30,Torneo,False
8017,2857,Evento Produce,Society high network senior.,2025-05-29,2025-01-14,Promoción,False
8018,1380,Evento Any,Education major fear deep.,2025-04-10,2025-02-24,Promoción,False
8019,14793,Evento Technology,Hour past theory.,2025-01-28,2025-03-20,Torneo,True
8020,5373,Evento Speak,Attorney oil north central.,2025-05-08,2025-05-08,Promoción,True
8021,7205,Evento Knowledge,Discussion trade again talk.,2025-01-25,2025-05-30,Promoción,False
8022,6889,Evento Why,Those all he heart environmental of trial begin.,2025-04-27,2025-06-11,Torneo,False
8023,8507,Evento Once,Agent whether clearly side ask tend few.,2025-02-11,2025-03-31,Promoción,True
8024,3614,Evento News,Technology certain cultural almost.,2025-04-28,2025-01-17,Torneo,True
8025,10808,Evento Inside,Seat interesting cold mean maintain nature white.,2025-01-12,2025-01-19,Promoción,False
8026,14093,Evento Couple,Machine guess price left interview.,2025-05-12,2025-02-17,Torneo,False
8027,1032,Evento Similar,Fast military wrong.,2025-02-06,2025-03-03,Promoción,True
8028,4760,Evento Technology,Risk mean field.,2025-05-31,2025-02-10,Torneo,False
8029,12411,Evento Ball,With small together treat.,2025-03-17,2025-04-26,Torneo,True
8030,14474,Evento Hour,Already alone nothing too amount.,2025-01-17,2025-06-06,Torneo,True
8031,7807,Evento Congress,Thing blue air five.,2025-06-29,2025-02-16,Torneo,False
8032,5112,Evento Party,Source air keep within group.,2025-04-11,2025-05-25,Torneo,False
8033,4757,Evento Government,Group itself cut certainly.,2025-01-28,2025-02-23,Promoción,True
8034,3761,Evento Produce,Member until item recent.,2025-04-23,2025-02-20,Promoción,True
8035,12292,Evento White,Pay customer cover society trial.,2025-03-14,2025-01-17,Promoción,True
8036,10806,Evento True,Group despite reach speech couple every wind gun.,2025-04-24,2025-04-28,Promoción,True
8037,1064,Evento Nice,Reach industry tend street among ago win.,2025-02-08,2025-06-14,Torneo,True
8038,4259,Evento Cause,Station person positive foreign end nation PM mother.,2025-06-15,2025-02-04,Torneo,False
8039,6132,Evento Trouble,Throw expect information know miss she economy size.,2025-01-09,2025-02-07,Torneo,False
8040,1783,Evento Decide,System chance than call become whole wonder.,2025-03-20,2025-03-20,Torneo,True
8041,8634,Evento Question,Artist conference drive contain.,2025-01-02,2025-05-29,Promoción,False
8042,14081,Evento Carry,Office few course cut court conference special.,2025-02-10,2025-03-01,Promoción,True
8043,2885,Evento Message,Book assume weight bank analysis.,2025-06-14,2025-03-07,Torneo,True
8044,7971,Evento History,Listen page parent receive each state.,2025-06-05,2025-06-09,Promoción,False
8045,14437,Evento Protect,Magazine feeling teacher late president remain.,2025-04-17,2025-03-05,Torneo,True
8046,10078,Evento Region,Condition soon right society we else.,2025-02-12,2025-02-12,Promoción,True
8047,11285,Evento Order,Though task weight evening.,2025-02-17,2025-06-14,Torneo,True
8048,3635,Evento Moment,Why whether forward sort live figure.,2025-06-09,2025-02-02,Torneo,False
8049,8227,Evento Return,Without music would.,2025-01-14,2025-03-01,Torneo,True
8050,6902,Evento Technology,Him treat lot no break town.,2025-05-03,2025-05-19,Promoción,True
8051,10345,Evento Training,Star allow matter space newspaper building.,2025-06-17,2025-04-27,Torneo,False
8052,6102,Evento Long,Month between they result why evidence contain.,2025-02-21,2025-01-12,Torneo,True
8053,9489,Evento Level,Ahead response heavy none which.,2025-01-02,2025-05-07,Promoción,True
8054,4361,Evento If,Toward dinner discuss.,2025-03-20,2025-06-20,Torneo,True
8055,12548,Evento Main,Else four black scientist its best deep.,2025-01-31,2025-06-27,Torneo,False
8056,4836,Evento Its,Stop good black kid low charge travel.,2025-02-17,2025-04-18,Promoción,True
8057,7233,Evento Try,Government age operation.,2025-05-18,2025-03-31,Promoción,False
8058,284,Evento Media,Worry opportunity like size.,2025-04-20,2025-05-31,Torneo,False
8059,3625,Evento Large,Season can tonight special democratic.,2025-06-08,2025-04-09,Torneo,False
8060,7902,Evento Include,Where let risk.,2025-06-02,2025-04-15,Torneo,False
8061,3815,Evento Realize,Computer notice bill simply size idea.,2025-01-26,2025-06-21,Torneo,False
8062,6206,Evento On,Response artist population.,2025-01-30,2025-02-23,Promoción,False
8063,13080,Evento Could,Center black scene stop full.,2025-05-24,2025-02-05,Promoción,False
8064,4952,Evento Politics,Method technology throughout phone anything move upon.,2025-01-03,2025-05-07,Promoción,False
8065,1155,Evento Hour,Theory during care wrong this hope.,2025-05-30,2025-01-05,Promoción,True
8066,9652,Evento Great,Admit while group describe enjoy cover industry.,2025-06-30,2025-02-27,Torneo,False
8067,13278,Evento Worry,Difficult mother service goal natural store.,2025-05-09,2025-03-16,Promoción,False
8068,2871,Evento Media,Tonight nice add somebody appear military.,2025-03-23,2025-03-18,Torneo,True
8069,13693,Evento Enjoy,Star coach technology.,2025-05-10,2025-05-15,Torneo,True
8070,9097,Evento Level,Produce dinner also end share.,2025-05-25,2025-01-24,Torneo,True
8071,7086,Evento Senior,Training meeting beautiful.,2025-01-26,2025-06-08,Torneo,False
8072,12716,Evento Style,Career soon nice perform investment others realize.,2025-04-23,2025-06-14,Promoción,False
8073,13221,Evento Machine,Organization article live everyone.,2025-06-21,2025-05-11,Torneo,False
8074,11621,Evento Teach,Machine PM receive study hotel decision spring.,2025-05-08,2025-02-05,Promoción,True
8075,13638,Evento Store,Can per determine door various.,2025-03-18,2025-03-09,Promoción,True
8076,4249,Evento Hold,Low son boy site.,2025-04-24,2025-01-27,Promoción,True
8077,5368,Evento On,Charge fast back change enter risk other.,2025-06-17,2025-05-26,Torneo,True
8078,2490,Evento Key,Raise let night here maybe value work.,2025-01-21,2025-01-25,Promoción,False
8079,2573,Evento Less,Rich today night never worker federal.,2025-01-06,2025-04-28,Promoción,True
8080,10433,Evento Teacher,Number ability possible later stand involve.,2025-05-25,2025-02-15,Promoción,True
8081,8946,Evento Admit,Onto indicate apply attack may perhaps statement friend.,2025-04-21,2025-02-16,Torneo,True
8082,13675,Evento Media,Fill wide remain discuss job throughout.,2025-05-09,2025-04-27,Torneo,False
8083,10265,Evento Set,Whose happen stop seem.,2025-03-24,2025-01-12,Promoción,True
8084,5222,Evento Billion,Approach happy size draw.,2025-03-30,2025-02-01,Promoción,True
8085,5822,Evento None,Become wide near purpose house.,2025-04-18,2025-04-27,Promoción,False
8086,1522,Evento Education,Might fear ready support western worry build part.,2025-03-17,2025-04-19,Promoción,False
8087,1518,Evento Authority,Design personal pressure evening group task low.,2025-06-20,2025-06-22,Promoción,True
8088,5981,Evento Around,Blood north food movement.,2025-05-29,2025-05-27,Promoción,False
8089,13296,Evento Everybody,Feeling indeed trade everybody.,2025-06-16,2025-05-18,Promoción,True
8090,12823,Evento Give,View by song beat.,2025-03-06,2025-05-30,Promoción,False
8091,547,Evento Of,Dark event begin indicate detail and.,2025-04-18,2025-02-13,Promoción,True
8092,12670,Evento Decision,Hotel phone right speak thousand camera.,2025-03-04,2025-04-30,Torneo,False
8093,2278,Evento Question,Into Democrat hot be that ready.,2025-05-14,2025-03-06,Promoción,True
8094,9158,Evento Beyond,Recently relationship it own member who.,2025-04-08,2025-06-05,Torneo,True
8095,5735,Evento Student,Involve should believe must.,2025-06-09,2025-01-06,Promoción,True
8096,3674,Evento Defense,Very drug other long be can Mrs employee.,2025-04-18,2025-04-07,Torneo,True
8097,13692,Evento Dark,Less beautiful garden five.,2025-03-15,2025-06-13,Promoción,True
8098,820,Evento Represent,Woman ahead rather water.,2025-03-15,2025-03-19,Torneo,False
8099,3862,Evento Majority,Among degree involve.,2025-01-15,2025-05-07,Promoción,False
8100,4958,Evento Long,Collection machine move small network outside.,2025-06-25,2025-01-18,Torneo,True
8101,10179,Evento Allow,Describe general unit many.,2025-06-27,2025-04-30,Promoción,False
8102,5585,Evento Boy,President run reveal cause necessary region size.,2025-02-01,2025-02-08,Torneo,True
8103,5148,Evento Commercial,Discussion decision behind him health way.,2025-02-11,2025-02-14,Torneo,True
8104,9099,Evento Bag,Culture section attention their increase.,2025-02-10,2025-05-10,Torneo,True
8105,3723,Evento Part,Rule quickly protect rich civil about song.,2025-05-01,2025-03-22,Promoción,False
8106,7594,Evento Door,Involve world kid image have weight.,2025-03-19,2025-03-14,Promoción,True
8107,12965,Evento Door,Seek cultural realize degree foot beyond main move.,2025-04-18,2025-05-29,Torneo,True
8108,14576,Evento Thank,Share without first party vote care.,2025-01-26,2025-04-26,Torneo,False
8109,7341,Evento Capital,Almost best step local spring wind.,2025-05-23,2025-04-12,Torneo,True
8110,6667,Evento Still,Energy Mr clearly collection let.,2025-01-06,2025-04-01,Promoción,False
8111,10975,Evento While,Happy prepare public great.,2025-02-12,2025-04-10,Torneo,True
8112,3112,Evento Save,Hold western tonight picture rest I.,2025-03-19,2025-03-13,Torneo,False
8113,5601,Evento Single,Almost police imagine nice produce nothing.,2025-03-07,2025-04-15,Torneo,False
8114,5311,Evento Outside,Poor yourself which.,2025-01-06,2025-01-22,Torneo,True
8115,1866,Evento Purpose,Include including special machine.,2025-01-22,2025-03-10,Torneo,False
8116,11888,Evento Machine,Option service opportunity pretty short.,2025-02-08,2025-06-14,Torneo,True
8117,2637,Evento Clear,Image floor quite bed team.,2025-05-01,2025-04-21,Promoción,False
8118,1370,Evento Wonder,Candidate network less.,2025-04-12,2025-01-25,Promoción,False
8119,9790,Evento Probably,See find box attack inside player.,2025-01-08,2025-03-24,Torneo,True
8120,12890,Evento Glass,Serve woman toward environmental answer know sister.,2025-04-27,2025-02-14,Promoción,False
8121,14569,Evento Or,Newspaper wife civil start.,2025-01-10,2025-05-02,Torneo,True
8122,821,Evento Receive,Study need someone movement ability.,2025-04-21,2025-06-17,Torneo,True
8123,11667,Evento Indicate,Example million however boy unit report.,2025-05-31,2025-04-11,Torneo,True
8124,4271,Evento Six,Ready decision instead fund few.,2025-02-02,2025-03-31,Promoción,False
8125,10566,Evento Appear,Heavy tell purpose customer agreement.,2025-01-02,2025-03-12,Torneo,True
8126,13830,Evento Already,Happen life even land.,2025-05-24,2025-04-25,Promoción,True
8127,12260,Evento Skill,College continue according else student.,2025-01-25,2025-03-09,Torneo,False
8128,6957,Evento Hold,Personal own concern personal.,2025-02-21,2025-01-03,Torneo,True
8129,12101,Evento Democratic,Occur employee Republican day.,2025-06-22,2025-04-26,Promoción,False
8130,10521,Evento Myself,Resource while opportunity cup.,2025-05-02,2025-06-02,Promoción,False
8131,595,Evento Reach,Would most short contain maybe.,2025-01-05,2025-02-04,Torneo,False
8132,2928,Evento Pass,Too level close administration point sport.,2025-03-13,2025-03-26,Torneo,False
8133,1420,Evento Finish,Hot conference community whether individual ask.,2025-04-11,2025-05-06,Torneo,False
8134,1076,Evento Natural,Speech guy response.,2025-06-30,2025-03-05,Torneo,False
8135,5954,Evento Through,Forward standard large factor garden success.,2025-01-17,2025-03-07,Promoción,False
8136,4930,Evento Democrat,Produce realize their campaign scene employee get.,2025-05-13,2025-03-17,Torneo,False
8137,1416,Evento Stuff,Itself because determine glass explain entire.,2025-01-10,2025-04-13,Promoción,True
8138,2556,Evento Method,Spend sign sport adult free focus myself protect.,2025-04-22,2025-01-09,Torneo,True
8139,2809,Evento All,Life ok him dog trade.,2025-05-14,2025-06-16,Torneo,False
8140,3089,Evento Popular,Half avoid commercial learn population.,2025-03-09,2025-03-10,Torneo,True
8141,1026,Evento Probably,Five your home.,2025-04-28,2025-05-07,Torneo,False
8142,4756,Evento Financial,Discover save around able program parent discussion.,2025-02-22,2025-02-02,Torneo,True
8143,2077,Evento My,Late hundred glass cause local imagine.,2025-05-18,2025-04-17,Promoción,False
8144,7730,Evento About,Be cut again sit.,2025-04-03,2025-06-04,Torneo,False
8145,3640,Evento Final,Hear hotel of quickly example door.,2025-06-08,2025-01-31,Promoción,False
8146,550,Evento Upon,Present yeah relationship along.,2025-05-14,2025-04-16,Promoción,False
8147,10453,Evento Wall,Organization church great area free.,2025-02-21,2025-01-22,Promoción,True
8148,9680,Evento Choice,Attack lawyer clear board explain major.,2025-06-16,2025-03-29,Torneo,False
8149,14956,Evento Cell,Staff line week debate audience popular from inside.,2025-01-20,2025-05-28,Promoción,True
8150,3476,Evento To,Identify message stop.,2025-01-24,2025-01-16,Torneo,True
8151,2975,Evento Find,Read security science character.,2025-06-29,2025-05-25,Torneo,False
8152,6252,Evento Loss,Population suddenly wind across show necessary.,2025-05-25,2025-04-06,Promoción,True
8153,4086,Evento Help,Black determine lose agency evening fill.,2025-03-27,2025-02-25,Torneo,True
8154,12291,Evento Society,Quite recent ever beyond.,2025-03-28,2025-03-20,Torneo,True
8155,1521,Evento Bill,Threat house know share stop start sister tough.,2025-01-05,2025-03-18,Promoción,True
8156,2032,Evento Behavior,Form already decide future nothing behind evening.,2025-03-20,2025-03-10,Promoción,False
8157,9157,Evento Son,Ground wife design well purpose.,2025-05-15,2025-02-25,Promoción,True
8158,10450,Evento Production,Rock whose never him.,2025-04-20,2025-05-22,Promoción,False
8159,7545,Evento Able,Small hand whether list rather image.,2025-01-05,2025-03-25,Torneo,True
8160,8166,Evento Peace,Fall middle establish picture form.,2025-04-21,2025-02-08,Torneo,True
8161,13541,Evento First,Yard car sound.,2025-03-30,2025-02-11,Promoción,False
8162,1488,Evento Nature,Part get total perhaps no play yet.,2025-05-08,2025-04-21,Torneo,True
8163,11135,Evento Summer,Daughter six suggest computer.,2025-01-22,2025-03-13,Torneo,False
8164,4850,Evento Operation,Fill toward generation mouth lay lose.,2025-01-13,2025-02-10,Promoción,False
8165,4420,Evento Plant,Compare feel tell training.,2025-06-25,2025-03-06,Promoción,False
8166,2287,Evento Reach,Painting none well whose experience bank.,2025-03-26,2025-02-10,Promoción,True
8167,9247,Evento Crime,Return letter dinner lawyer Mrs prevent.,2025-06-11,2025-04-10,Promoción,True
8168,1937,Evento Even,Sell mean end carry.,2025-05-30,2025-05-25,Promoción,True
8169,5042,Evento Begin,Gas low however reality dark much full.,2025-01-31,2025-05-13,Torneo,False
8170,9494,Evento Wear,Agent heavy themselves pretty energy perform.,2025-06-10,2025-02-17,Promoción,False
8171,9618,Evento Right,Theory itself while best general where.,2025-01-23,2025-04-14,Promoción,True
8172,7279,Evento Book,Social talk worker example speak hold.,2025-02-15,2025-04-23,Promoción,False
8173,9514,Evento Throughout,Child heavy become enjoy notice especially television.,2025-02-22,2025-01-31,Promoción,True
8174,9276,Evento Total,Health attack certain.,2025-01-02,2025-01-26,Torneo,False
8175,13044,Evento Improve,Break toward ahead rise research power.,2025-01-25,2025-02-19,Torneo,True
8176,10048,Evento Sort,Any say anyone knowledge describe room Democrat product.,2025-05-09,2025-01-24,Torneo,False
8177,5266,Evento Relationship,Week this trial.,2025-03-15,2025-05-13,Promoción,False
8178,1980,Evento Yes,Beautiful make with how explain maybe ago.,2025-05-27,2025-03-04,Promoción,True
8179,8222,Evento Common,Present recognize sound tough step.,2025-05-24,2025-02-23,Torneo,False
8180,1509,Evento History,Imagine reveal say soldier close team sign party.,2025-06-19,2025-03-20,Promoción,True
8181,12931,Evento Lead,Goal parent stand answer rather without sort.,2025-01-15,2025-06-24,Torneo,True
8182,4948,Evento Remain,Beyond hundred leave recognize wish bag health.,2025-03-08,2025-02-13,Promoción,True
8183,12156,Evento Main,Project likely under rather.,2025-02-25,2025-06-29,Promoción,False
8184,8950,Evento Feeling,Also no child relationship.,2025-02-25,2025-03-30,Promoción,False
8185,6853,Evento Season,Guy ground develop him.,2025-01-12,2025-05-27,Promoción,False
8186,11247,Evento Necessary,Carry career social into order street.,2025-01-04,2025-01-20,Promoción,False
8187,9748,Evento Couple,Agency prove defense mother order dog make.,2025-01-16,2025-03-26,Torneo,False
8188,761,Evento What,Describe become party break region.,2025-02-21,2025-02-09,Promoción,True
8189,596,Evento Including,Name to thousand pressure ago institution present.,2025-04-01,2025-01-04,Promoción,False
8190,7482,Evento Forward,Rich phone especially various discuss sell.,2025-06-24,2025-01-27,Torneo,True
8191,8499,Evento Growth,Financial myself budget fear.,2025-01-26,2025-06-03,Promoción,True
8192,6018,Evento Another,Whose season among.,2025-03-09,2025-04-13,Torneo,True
8193,2316,Evento Available,Car trial speak matter less piece appear.,2025-04-13,2025-06-16,Torneo,False
8194,6258,Evento Share,News on agency feeling others.,2025-02-24,2025-02-07,Promoción,True
8195,1392,Evento Order,Great writer significant often.,2025-04-10,2025-04-30,Promoción,True
8196,5446,Evento Artist,Contain give person game Mr summer responsibility.,2025-02-17,2025-01-30,Promoción,False
8197,3649,Evento Mouth,Explain responsibility ok example order ball prevent.,2025-06-18,2025-04-13,Promoción,True
8198,6235,Evento Require,Summer relate exactly wonder just between.,2025-03-02,2025-06-07,Promoción,False
8199,9635,Evento Look,Tell student everybody.,2025-02-27,2025-04-26,Promoción,False
8200,10776,Evento Now,Benefit identify couple feel should analysis mouth catch.,2025-02-27,2025-02-28,Promoción,True
8201,9152,Evento Recently,Prepare some list fast college smile picture human.,2025-05-27,2025-05-09,Torneo,False
8202,14748,Evento So,Stay usually language space listen police.,2025-06-10,2025-02-15,Torneo,False
8203,10258,Evento Notice,Somebody administration vote performance north.,2025-05-09,2025-03-08,Promoción,False
8204,12506,Evento Many,Party day read free rate mind finish.,2025-05-18,2025-06-06,Torneo,False
8205,4721,Evento Person,Also director character including.,2025-02-14,2025-05-15,Torneo,True
8206,6067,Evento House,Personal task international interest.,2025-03-06,2025-05-26,Promoción,False
8207,939,Evento Machine,Join friend culture door impact under safe.,2025-05-04,2025-01-14,Promoción,False
8208,6203,Evento Necessary,Thing guy television provide parent add.,2025-01-08,2025-02-08,Torneo,False
8209,11066,Evento Identify,Tell heavy news require respond center type word.,2025-06-28,2025-01-31,Torneo,False
8210,13029,Evento Majority,Sound table board usually yes majority.,2025-04-18,2025-05-29,Promoción,False
8211,11898,Evento Fall,Above own senior value their team listen.,2025-02-28,2025-06-19,Promoción,True
8212,11870,Evento Use,Seven seven newspaper huge main market.,2025-01-16,2025-02-26,Torneo,False
8213,1070,Evento Turn,Manager baby think within.,2025-05-03,2025-04-05,Torneo,True
8214,13381,Evento Risk,To husband voice challenge western involve much.,2025-01-05,2025-01-03,Promoción,False
8215,10588,Evento Hear,Reveal all store we.,2025-05-20,2025-01-28,Promoción,True
8216,2974,Evento Reality,Word continue task.,2025-01-10,2025-05-16,Promoción,True
8217,1731,Evento Catch,Up only opportunity indicate health.,2025-01-29,2025-04-27,Promoción,True
8218,14450,Evento Family,Next stage hard trade support form organization.,2025-03-15,2025-06-14,Promoción,True
8219,9490,Evento Those,Term necessary seven office surface relate policy.,2025-03-18,2025-02-01,Promoción,True
8220,8968,Evento Sport,According memory protect there.,2025-01-01,2025-03-02,Torneo,False
8221,10554,Evento Which,Half push knowledge price popular leg.,2025-04-14,2025-06-26,Torneo,True
8222,1713,Evento Teacher,Debate sport generation all.,2025-03-13,2025-05-18,Torneo,False
8223,11086,Evento System,Any job action.,2025-05-03,2025-06-12,Promoción,False
8224,11009,Evento Expert,Group arm chance involve yes real by.,2025-01-28,2025-03-12,Torneo,False
8225,478,Evento Suddenly,Into explain go admit forward detail her.,2025-01-16,2025-01-21,Torneo,False
8226,8811,Evento Option,Card himself minute huge another easy.,2025-01-31,2025-01-08,Torneo,False
8227,11450,Evento Tell,Possible kid stop that.,2025-03-20,2025-06-06,Torneo,False
8228,14196,Evento Gun,Mind think mind movement politics require.,2025-04-03,2025-01-13,Promoción,True
8229,9203,Evento Dream,Home manager together itself.,2025-02-03,2025-05-12,Promoción,True
8230,8281,Evento Interview,Bed ground either four enter.,2025-06-29,2025-03-25,Torneo,True
8231,4405,Evento Part,Moment buy place research.,2025-01-01,2025-01-01,Promoción,True
8232,3636,Evento Middle,Per week above movie.,2025-01-22,2025-03-14,Torneo,True
8233,11885,Evento Benefit,Space race family hotel capital.,2025-06-15,2025-02-18,Promoción,True
8234,6059,Evento Gun,Watch model child experience add option.,2025-03-11,2025-02-23,Torneo,False
8235,3970,Evento Security,Child win standard move pull five.,2025-02-04,2025-05-21,Torneo,True
8236,2193,Evento Mind,Concern fight understand must oil conference.,2025-05-29,2025-02-10,Torneo,True
8237,9435,Evento Born,Raise check rest boy child.,2025-02-01,2025-06-29,Torneo,False
8238,630,Evento Huge,Wide important common interview.,2025-05-05,2025-01-09,Promoción,True
8239,3983,Evento Religious,Man budget mouth including idea available.,2025-05-11,2025-05-22,Torneo,False
