id_evento,id_videojuego,nombre,descripcion,fecha_inicio,fecha_fin,tipo,activo
955,764,Evento Decide,Level reduce sell take family we parent check.,2025-02-12,2025-01-28,Torneo,True
956,151,Evento Popular,According carry production however understand exist.,2025-05-01,2025-05-15,Promoción,False
957,689,Evento Defense,Growth role design movie.,2025-05-09,2025-02-12,Promoción,True
958,587,Evento Happen,Shoulder rise rule claim chance performance actually marriage.,2025-04-15,2025-01-21,Torneo,True
959,1447,Evento Surface,Sell assume cover magazine.,2025-06-06,2025-03-08,Torneo,False
960,406,Evento Available,Notice yourself understand place.,2025-01-18,2025-06-10,Torneo,True
961,995,Evento Either,Music bank film husband or who plant reflect.,2025-05-29,2025-01-30,Promoción,True
962,41,Evento Pick,Allow bit their plant seek.,2025-04-25,2025-05-01,Torneo,True
963,521,Evento Defense,Range federal goal only but effect.,2025-05-20,2025-01-01,Torneo,False
964,1373,Evento Simple,Really down hit firm recent.,2025-05-30,2025-06-26,Torneo,False
965,1069,Evento Minute,Result main line thought four work place loss.,2025-03-02,2025-01-13,Torneo,False
966,525,Evento Huge,Someone tax field first public.,2025-04-11,2025-04-29,Torneo,False
967,732,Evento Media,Stop south international policy crime analysis.,2025-03-30,2025-06-01,Promoción,False
968,974,Evento Send,Crime less friend which true my.,2025-02-03,2025-01-16,Promoción,True
969,471,Evento Read,Remember apply maybe however budget better fall.,2025-06-17,2025-06-20,Promoción,True
970,666,Evento Summer,She lead they take.,2025-05-20,2025-04-04,Torneo,True
971,595,Evento Republican,College song hospital page you theory.,2025-02-02,2025-04-29,Promoción,True
972,1414,Evento Budget,Local discuss cause.,2025-04-29,2025-04-07,Promoción,True
973,1449,Evento Involve,Sing could cultural short yeah.,2025-03-07,2025-06-06,Torneo,True
974,115,Evento Role,Present fine stand impact discussion.,2025-01-20,2025-02-26,Promoción,False
975,1280,Evento Customer,Method street benefit worry.,2025-04-28,2025-01-22,Promoción,True
976,536,Evento Government,Watch care result Mrs keep time every.,2025-05-08,2025-01-09,Torneo,True
977,1314,Evento Remain,Interesting against source seek thing day week.,2025-02-10,2025-05-20,Promoción,True
978,830,Evento Charge,Report my possible half although beyond reduce.,2025-06-11,2025-05-24,Promoción,False
979,140,Evento Side,Senior different their simply second say.,2025-04-01,2025-04-24,Torneo,True
980,1449,Evento Support,Probably receive share rise crime.,2025-01-21,2025-03-30,Promoción,False
981,469,Evento Break,Seem money seek probably hold hour.,2025-06-15,2025-06-15,Promoción,False
982,1384,Evento Thing,Catch maybe guy of group laugh live.,2025-02-25,2025-04-16,Torneo,True
983,816,Evento Suggest,Culture imagine carry outside your nothing thing it.,2025-01-27,2025-02-06,Promoción,False
984,215,Evento See,City space baby center throughout include trip.,2025-02-23,2025-03-13,Torneo,False
985,15,Evento Fast,Assume day detail production.,2025-05-06,2025-03-16,Torneo,True
986,1260,Evento Successful,House season class behavior cover receive thus.,2025-05-11,2025-02-19,Promoción,False
987,477,Evento Choice,Entire out close how two they.,2025-03-22,2025-03-19,Torneo,True
988,1084,Evento Difficult,Face situation alone better some.,2025-01-15,2025-02-01,Promoción,True
989,1384,Evento Seek,Certainly else animal hear fight together those.,2025-05-11,2025-01-16,Promoción,False
990,835,Evento Future,Much scene painting.,2025-02-09,2025-06-23,Promoción,False
991,711,Evento Wide,Player information nothing special.,2025-06-24,2025-05-19,Torneo,True
992,724,Evento Own,Audience wish black down democratic food gun.,2025-01-20,2025-06-08,Promoción,False
993,612,Evento Stand,From look check material name miss.,2025-05-17,2025-04-05,Promoción,True
994,418,Evento Hold,Technology contain thus help star entire.,2025-01-14,2025-03-17,Promoción,True
995,846,Evento Onto,Safe gun throughout.,2025-02-17,2025-06-07,Promoción,True
996,913,Evento Task,Few write many political participant possible minute.,2025-01-05,2025-03-23,Promoción,False
997,135,Evento Theory,Feeling almost week direction.,2025-01-28,2025-02-25,Torneo,False
998,1158,Evento Large,Spring official room along hit color.,2025-06-22,2025-04-07,Torneo,True
999,1459,Evento Analysis,Dark close card daughter understand collection.,2025-01-29,2025-06-11,Torneo,False
1000,1452,Evento Top,Drive push protect.,2025-06-03,2025-01-05,Promoción,False
