objeto_id,id_videojuego,usuario_id,nombre,descripcion,a_la_venta
1457,1202,1055,Objeto Skill,You enjoy authority simply improve commercial mention.,True
1458,879,127,Objeto Day,Many more value country.,False
1459,221,695,Objeto Can,Alone plant rock.,False
1460,682,957,Objeto Language,Thus shake far young tough degree.,True
1461,1142,524,Objeto Challenge,After section dinner popular conference difference trip weight.,False
1462,1029,672,Objeto Opportunity,Apply than miss else lawyer.,False
1463,177,1265,Objeto Kitchen,Sister other industry back stock war purpose.,True
1464,309,1410,Objeto Smile,Level class husband throw.,False
1465,644,1947,Objeto Over,Board let fish often message write fly.,True
1466,862,1853,Objeto Seek,Decide care to executive medical.,False
1467,209,1521,Objeto Level,Serious around owner adult run ground improve.,False
1468,771,313,Objeto Coach,Huge protect carry front.,False
1469,1039,404,Objeto Could,Admit within head various firm happen poor.,False
1470,801,1715,Objeto Ball,Night middle exactly.,True
1471,1403,347,Objeto The,Among health out home each song.,False
1472,1234,1507,Objeto Lose,Technology public never receive business third figure.,False
1473,1182,635,Objeto Nature,Help paper western all gas next.,True
1474,383,490,Objeto Recently,Any organization thousand often decision chance whom lead.,False
1475,460,28,Objeto Door,Everybody laugh build society shake sense.,True
1476,1070,226,Objeto Order,Red yourself major one.,True
1477,22,1507,Objeto Paper,Always create find result.,False
1478,963,1185,Objeto Page,House now rest according after next art.,True
1479,1204,1951,Objeto News,South pattern road reality rest by unit.,True
1480,1461,1642,Objeto Eat,Day ten a window guy conference.,True
1481,1018,1520,Objeto Soldier,Heart quality lawyer property central factor.,True
1482,1200,685,Objeto Officer,Exist hot edge.,True
1483,570,1664,Objeto There,Watch entire past nice fast week theory.,True
1484,1056,117,Objeto Since,Guess skill yard prevent significant process.,True
1485,361,131,Objeto How,Say yard education education late.,True
1486,1008,327,Objeto Open,Various continue seek me.,True
1487,1290,205,Objeto Course,Represent establish think clear project.,True
1488,1151,1219,Objeto Security,Father prepare deal mind cut attorney candidate.,True
1489,52,1592,Objeto Establish,Miss all whether.,False
1490,1254,611,Objeto Once,Want dream road keep each former.,True
1491,1249,412,Objeto May,Push anything store TV small message ask.,True
1492,259,650,Objeto Eat,Partner same everything medical visit it what north.,True
1493,1437,1253,Objeto Candidate,Can close discover treat process side big.,True
1494,840,139,Objeto Price,True their stop public seven.,True
1495,1413,338,Objeto Recent,Each democratic money eat TV minute contain.,True
1496,1422,506,Objeto Interest,Will miss sign specific market.,True
1497,374,604,Objeto From,Within pass money big ready before as.,False
1498,1296,1246,Objeto Them,Significant cup truth.,True
1499,1498,1931,Objeto Next,Right over evening everything.,True
1500,655,1460,Objeto Media,Any will media feel concern into.,False
