usuario_id,id_evento,fecha_participacion,rol
175,83,2025-01-06,Participante
176,83,2025-01-14,Espectador
177,83,2025-01-22,Espectador
178,83,2025-05-23,Espectador
179,83,2025-03-06,Participante
180,83,2025-02-20,Espectador
181,83,2025-06-06,Espectador
182,83,2025-03-25,Participante
183,83,2025-02-13,Espectador
184,83,2025-01-07,Participante
185,83,2025-06-25,Participante
186,83,2025-02-15,Participante
187,83,2025-02-13,Espectador
188,83,2025-01-22,Espectador
189,83,2025-06-09,Participante
190,83,2025-01-15,Espectador
191,83,2025-05-25,Espectador
192,83,2025-05-20,Espectador
193,83,2025-01-02,Participante
194,83,2025-04-07,Participante
195,83,2025-03-21,Participante
196,83,2025-01-23,Participante
197,83,2025-05-03,Espectador
198,83,2025-04-01,Participante
199,83,2025-05-04,Espectador
200,83,2025-05-31,Participante
1,84,2025-03-19,Espectador
2,84,2025-03-05,Participante
3,84,2025-02-28,Participante
4,84,2025-04-01,Espectador
5,84,2025-02-28,Espectador
6,84,2025-06-21,Participante
7,84,2025-02-09,Espectador
8,84,2025-06-21,Participante
9,84,2025-01-26,Espectador
10,84,2025-06-14,Espectador
11,84,2025-01-15,Espectador
12,84,2025-01-16,Participante
13,84,2025-05-17,Espectador
14,84,2025-03-01,Participante
15,84,2025-01-16,Espectador
16,84,2025-01-26,Participante
17,84,2025-04-30,Participante
18,84,2025-03-07,Participante
19,84,2025-02-11,Participante
20,84,2025-02-02,Espectador
21,84,2025-01-20,Participante
22,84,2025-02-20,Participante
23,84,2025-03-11,Espectador
24,84,2025-06-27,Participante
25,84,2025-05-21,Espectador
26,84,2025-05-19,Participante
27,84,2025-05-01,Participante
28,84,2025-01-31,Espectador
29,84,2025-06-15,Participante
30,84,2025-01-01,Participante
31,84,2025-05-17,Espectador
32,84,2025-04-12,Participante
33,84,2025-05-19,Espectador
34,84,2025-06-05,Espectador
35,84,2025-02-03,Espectador
36,84,2025-03-29,Espectador
37,84,2025-01-31,Espectador
38,84,2025-02-14,Espectador
39,84,2025-02-03,Participante
40,84,2025-02-10,Participante
41,84,2025-05-21,Participante
42,84,2025-03-06,Espectador
43,84,2025-02-07,Participante
44,84,2025-02-28,Participante
45,84,2025-03-09,Participante
46,84,2025-05-21,Participante
47,84,2025-05-31,Espectador
48,84,2025-06-07,Espectador
49,84,2025-02-04,Espectador
50,84,2025-03-09,Participante
51,84,2025-04-06,Espectador
52,84,2025-03-11,Participante
53,84,2025-06-15,Participante
54,84,2025-06-23,Espectador
55,84,2025-02-04,Participante
56,84,2025-06-27,Espectador
57,84,2025-03-31,Participante
58,84,2025-06-07,Espectador
59,84,2025-03-27,Participante
60,84,2025-01-01,Espectador
61,84,2025-03-22,Espectador
62,84,2025-04-20,Participante
63,84,2025-01-31,Espectador
64,84,2025-01-05,Espectador
65,84,2025-05-03,Espectador
66,84,2025-06-06,Espectador
67,84,2025-04-10,Participante
68,84,2025-03-09,Espectador
69,84,2025-06-27,Participante
70,84,2025-04-11,Espectador
71,84,2025-03-15,Espectador
72,84,2025-06-14,Participante
73,84,2025-06-22,Participante
74,84,2025-03-28,Espectador
75,84,2025-05-13,Participante
76,84,2025-01-30,Espectador
77,84,2025-05-07,Espectador
78,84,2025-04-06,Espectador
79,84,2025-01-26,Espectador
80,84,2025-03-15,Espectador
81,84,2025-02-05,Espectador
82,84,2025-01-07,Espectador
83,84,2025-02-08,Participante
84,84,2025-06-27,Espectador
85,84,2025-02-22,Participante
86,84,2025-05-16,Participante
87,84,2025-06-09,Participante
88,84,2025-05-07,Participante
89,84,2025-01-09,Participante
90,84,2025-04-27,Espectador
91,84,2025-05-28,Participante
92,84,2025-02-18,Espectador
93,84,2025-01-13,Espectador
94,84,2025-06-04,Espectador
95,84,2025-04-23,Espectador
96,84,2025-04-23,Participante
97,84,2025-02-28,Participante
98,84,2025-02-23,Espectador
99,84,2025-02-23,Participante
100,84,2025-02-14,Espectador
101,84,2025-04-20,Participante
102,84,2025-03-31,Participante
103,84,2025-04-27,Participante
104,84,2025-05-21,Participante
105,84,2025-01-28,Participante
106,84,2025-01-08,Espectador
107,84,2025-01-30,Participante
108,84,2025-06-24,Participante
109,84,2025-02-02,Participante
110,84,2025-05-09,Participante
111,84,2025-02-25,Participante
112,84,2025-06-22,Participante
113,84,2025-02-05,Participante
114,84,2025-02-02,Espectador
115,84,2025-03-02,Participante
116,84,2025-01-21,Espectador
117,84,2025-04-22,Participante
118,84,2025-01-03,Participante
119,84,2025-04-12,Participante
120,84,2025-01-16,Espectador
121,84,2025-01-12,Participante
122,84,2025-05-02,Espectador
123,84,2025-01-19,Espectador
124,84,2025-05-01,Participante
125,84,2025-03-07,Espectador
126,84,2025-01-26,Participante
127,84,2025-03-22,Espectador
128,84,2025-03-31,Participante
129,84,2025-04-05,Participante
130,84,2025-03-23,Participante
131,84,2025-03-20,Espectador
132,84,2025-03-23,Espectador
133,84,2025-03-07,Espectador
134,84,2025-06-21,Espectador
135,84,2025-04-02,Espectador
136,84,2025-01-19,Espectador
137,84,2025-05-19,Participante
138,84,2025-06-09,Participante
139,84,2025-05-02,Participante
140,84,2025-04-01,Espectador
141,84,2025-05-22,Espectador
142,84,2025-06-19,Espectador
143,84,2025-04-21,Espectador
144,84,2025-05-29,Participante
145,84,2025-05-07,Participante
146,84,2025-04-19,Participante
147,84,2025-04-09,Participante
148,84,2025-02-17,Espectador
149,84,2025-03-20,Espectador
150,84,2025-03-20,Espectador
151,84,2025-04-20,Participante
152,84,2025-01-07,Espectador
153,84,2025-01-14,Participante
154,84,2025-06-17,Espectador
155,84,2025-04-03,Espectador
156,84,2025-06-25,Participante
157,84,2025-04-30,Espectador
158,84,2025-06-27,Participante
159,84,2025-03-27,Participante
160,84,2025-04-02,Participante
161,84,2025-05-24,Espectador
162,84,2025-05-06,Espectador
163,84,2025-05-27,Espectador
164,84,2025-02-03,Participante
165,84,2025-02-21,Participante
166,84,2025-03-10,Participante
167,84,2025-02-25,Participante
168,84,2025-03-07,Participante
169,84,2025-06-05,Espectador
170,84,2025-06-19,Participante
171,84,2025-06-26,Espectador
172,84,2025-02-01,Espectador
173,84,2025-03-26,Espectador
174,84,2025-06-20,Participante
175,84,2025-05-31,Espectador
176,84,2025-06-25,Espectador
177,84,2025-03-03,Participante
178,84,2025-01-23,Participante
179,84,2025-02-16,Espectador
180,84,2025-02-22,Participante
181,84,2025-02-23,Espectador
182,84,2025-06-17,Espectador
183,84,2025-01-24,Espectador
184,84,2025-03-23,Espectador
185,84,2025-06-16,Espectador
186,84,2025-03-06,Espectador
187,84,2025-02-16,Participante
188,84,2025-01-05,Espectador
189,84,2025-05-29,Espectador
190,84,2025-03-02,Espectador
191,84,2025-05-12,Participante
192,84,2025-03-30,Participante
193,84,2025-05-16,Participante
194,84,2025-02-09,Participante
195,84,2025-01-08,Participante
196,84,2025-03-05,Espectador
197,84,2025-03-06,Participante
198,84,2025-06-01,Participante
199,84,2025-02-05,Espectador
200,84,2025-01-09,Espectador
1,85,2025-04-10,Participante
2,85,2025-05-29,Participante
3,85,2025-01-17,Espectador
4,85,2025-05-14,Participante
5,85,2025-01-21,Participante
6,85,2025-06-20,Participante
7,85,2025-05-18,Participante
8,85,2025-04-08,Participante
9,85,2025-05-21,Espectador
10,85,2025-02-10,Espectador
11,85,2025-01-29,Espectador
12,85,2025-03-19,Espectador
13,85,2025-04-14,Espectador
14,85,2025-06-13,Espectador
15,85,2025-06-13,Participante
16,85,2025-01-14,Espectador
17,85,2025-04-21,Espectador
18,85,2025-04-19,Espectador
19,85,2025-06-15,Espectador
20,85,2025-03-22,Espectador
21,85,2025-02-10,Espectador
22,85,2025-05-09,Participante
23,85,2025-06-23,Participante
24,85,2025-04-20,Espectador
25,85,2025-04-27,Espectador
26,85,2025-04-06,Participante
27,85,2025-01-22,Espectador
28,85,2025-05-06,Espectador
29,85,2025-02-25,Participante
30,85,2025-01-10,Espectador
31,85,2025-03-17,Espectador
32,85,2025-02-17,Espectador
33,85,2025-04-30,Espectador
34,85,2025-01-16,Espectador
35,85,2025-02-13,Participante
36,85,2025-04-28,Espectador
37,85,2025-05-26,Espectador
38,85,2025-05-31,Participante
39,85,2025-02-04,Espectador
40,85,2025-02-14,Participante
41,85,2025-04-16,Participante
42,85,2025-02-17,Espectador
43,85,2025-04-11,Participante
44,85,2025-01-07,Participante
45,85,2025-05-21,Participante
46,85,2025-04-25,Espectador
47,85,2025-04-16,Participante
48,85,2025-03-06,Participante
49,85,2025-01-19,Participante
50,85,2025-06-20,Participante
51,85,2025-04-21,Participante
52,85,2025-04-07,Participante
53,85,2025-06-17,Espectador
54,85,2025-02-18,Espectador
55,85,2025-01-20,Participante
56,85,2025-06-27,Participante
57,85,2025-03-13,Espectador
58,85,2025-05-13,Espectador
59,85,2025-03-19,Participante
60,85,2025-06-05,Espectador
61,85,2025-03-15,Espectador
62,85,2025-01-31,Espectador
63,85,2025-04-01,Participante
64,85,2025-02-09,Espectador
65,85,2025-05-29,Participante
66,85,2025-03-18,Participante
67,85,2025-02-08,Participante
68,85,2025-06-11,Espectador
69,85,2025-01-10,Participante
70,85,2025-06-15,Espectador
71,85,2025-04-20,Participante
72,85,2025-01-08,Participante
73,85,2025-03-26,Participante
74,85,2025-04-29,Espectador
75,85,2025-03-01,Espectador
76,85,2025-03-30,Participante
77,85,2025-03-06,Participante
78,85,2025-04-17,Espectador
79,85,2025-03-14,Espectador
80,85,2025-04-23,Espectador
81,85,2025-05-17,Participante
82,85,2025-06-27,Participante
83,85,2025-02-07,Participante
84,85,2025-03-19,Espectador
85,85,2025-01-09,Participante
86,85,2025-04-23,Participante
87,85,2025-04-15,Espectador
88,85,2025-05-07,Participante
89,85,2025-05-03,Espectador
90,85,2025-05-23,Participante
91,85,2025-02-10,Espectador
92,85,2025-05-25,Espectador
93,85,2025-03-26,Participante
94,85,2025-01-13,Espectador
95,85,2025-05-13,Espectador
96,85,2025-05-09,Participante
97,85,2025-06-11,Participante
98,85,2025-02-06,Participante
99,85,2025-02-13,Participante
100,85,2025-02-12,Espectador
101,85,2025-03-08,Participante
102,85,2025-01-25,Espectador
103,85,2025-02-26,Participante
104,85,2025-06-25,Espectador
105,85,2025-05-15,Espectador
106,85,2025-05-03,Participante
107,85,2025-02-20,Participante
108,85,2025-02-18,Espectador
109,85,2025-05-17,Espectador
110,85,2025-05-15,Espectador
111,85,2025-06-22,Participante
112,85,2025-01-17,Participante
113,85,2025-04-22,Participante
114,85,2025-01-04,Espectador
115,85,2025-05-01,Participante
116,85,2025-04-02,Espectador
117,85,2025-01-09,Espectador
118,85,2025-01-22,Participante
119,85,2025-04-08,Espectador
120,85,2025-06-03,Participante
121,85,2025-05-08,Participante
122,85,2025-03-04,Espectador
123,85,2025-02-01,Espectador
124,85,2025-01-05,Participante
125,85,2025-02-13,Participante
126,85,2025-05-31,Espectador
127,85,2025-01-26,Participante
128,85,2025-04-12,Espectador
129,85,2025-05-16,Participante
130,85,2025-05-27,Participante
131,85,2025-02-09,Espectador
132,85,2025-02-01,Participante
133,85,2025-03-12,Participante
134,85,2025-05-14,Espectador
135,85,2025-02-01,Espectador
136,85,2025-03-18,Espectador
137,85,2025-03-08,Participante
138,85,2025-01-20,Espectador
139,85,2025-04-24,Participante
140,85,2025-02-21,Participante
141,85,2025-02-18,Participante
142,85,2025-05-11,Participante
143,85,2025-04-04,Participante
144,85,2025-04-04,Espectador
145,85,2025-03-28,Participante
146,85,2025-02-17,Espectador
147,85,2025-01-30,Espectador
148,85,2025-05-30,Espectador
149,85,2025-01-11,Participante
150,85,2025-01-14,Espectador
151,85,2025-04-25,Espectador
152,85,2025-02-13,Participante
153,85,2025-02-01,Participante
154,85,2025-05-22,Espectador
155,85,2025-04-22,Participante
156,85,2025-05-19,Espectador
157,85,2025-03-02,Participante
158,85,2025-04-27,Participante
159,85,2025-01-03,Participante
160,85,2025-01-11,Participante
161,85,2025-05-02,Participante
162,85,2025-04-22,Espectador
163,85,2025-06-22,Participante
164,85,2025-01-28,Espectador
165,85,2025-01-25,Espectador
166,85,2025-02-17,Espectador
167,85,2025-04-28,Participante
168,85,2025-03-22,Participante
169,85,2025-04-04,Participante
170,85,2025-04-09,Participante
171,85,2025-03-17,Participante
172,85,2025-01-09,Espectador
173,85,2025-05-24,Espectador
174,85,2025-04-26,Espectador
175,85,2025-01-01,Espectador
176,85,2025-05-18,Espectador
177,85,2025-05-05,Espectador
178,85,2025-01-05,Espectador
179,85,2025-03-11,Participante
180,85,2025-04-28,Espectador
181,85,2025-01-20,Participante
182,85,2025-04-15,Espectador
183,85,2025-01-11,Participante
184,85,2025-05-27,Participante
185,85,2025-01-07,Espectador
186,85,2025-05-29,Participante
187,85,2025-01-07,Participante
188,85,2025-02-15,Participante
189,85,2025-02-11,Espectador
190,85,2025-04-27,Participante
191,85,2025-05-30,Participante
192,85,2025-02-12,Espectador
193,85,2025-06-22,Participante
194,85,2025-01-04,Espectador
195,85,2025-06-09,Espectador
196,85,2025-03-26,Espectador
197,85,2025-03-01,Espectador
198,85,2025-04-06,Participante
199,85,2025-01-03,Espectador
200,85,2025-06-13,Participante
1,86,2025-05-03,Participante
2,86,2025-05-17,Participante
3,86,2025-03-16,Espectador
4,86,2025-02-15,Espectador
5,86,2025-02-11,Espectador
6,86,2025-02-26,Participante
7,86,2025-05-23,Participante
8,86,2025-03-25,Espectador
9,86,2025-04-29,Participante
10,86,2025-01-17,Espectador
11,86,2025-06-04,Participante
12,86,2025-05-05,Participante
13,86,2025-06-09,Participante
14,86,2025-06-22,Participante
15,86,2025-06-23,Participante
16,86,2025-01-12,Espectador
17,86,2025-04-25,Espectador
18,86,2025-01-01,Participante
19,86,2025-06-08,Participante
20,86,2025-06-09,Participante
21,86,2025-04-14,Participante
22,86,2025-04-01,Participante
23,86,2025-04-10,Espectador
24,86,2025-06-15,Espectador
25,86,2025-06-10,Participante
26,86,2025-05-10,Espectador
27,86,2025-03-31,Participante
28,86,2025-04-05,Espectador
29,86,2025-02-10,Participante
30,86,2025-04-20,Participante
31,86,2025-05-15,Espectador
32,86,2025-02-18,Participante
33,86,2025-01-12,Espectador
34,86,2025-04-14,Participante
35,86,2025-04-07,Espectador
36,86,2025-06-19,Espectador
37,86,2025-06-14,Espectador
38,86,2025-03-11,Participante
39,86,2025-05-06,Participante
40,86,2025-04-16,Espectador
41,86,2025-02-10,Espectador
42,86,2025-06-26,Espectador
43,86,2025-03-25,Participante
44,86,2025-02-17,Participante
45,86,2025-01-14,Participante
46,86,2025-01-07,Espectador
47,86,2025-04-04,Espectador
48,86,2025-03-23,Participante
49,86,2025-06-13,Espectador
50,86,2025-01-23,Participante
51,86,2025-01-19,Participante
52,86,2025-02-05,Espectador
53,86,2025-04-05,Espectador
54,86,2025-01-16,Participante
55,86,2025-05-10,Participante
56,86,2025-03-31,Espectador
57,86,2025-06-10,Participante
58,86,2025-05-22,Participante
59,86,2025-03-02,Participante
60,86,2025-04-19,Espectador
61,86,2025-01-15,Espectador
62,86,2025-03-19,Espectador
63,86,2025-04-05,Participante
64,86,2025-05-15,Participante
65,86,2025-04-10,Espectador
66,86,2025-03-21,Espectador
67,86,2025-01-11,Espectador
68,86,2025-05-27,Participante
69,86,2025-03-03,Espectador
70,86,2025-06-08,Participante
71,86,2025-04-05,Participante
72,86,2025-06-12,Participante
73,86,2025-03-15,Espectador
74,86,2025-05-15,Espectador
75,86,2025-01-07,Participante
76,86,2025-06-02,Espectador
77,86,2025-05-10,Espectador
78,86,2025-01-29,Participante
79,86,2025-03-21,Espectador
80,86,2025-06-10,Espectador
81,86,2025-06-03,Participante
82,86,2025-01-22,Espectador
83,86,2025-01-26,Participante
84,86,2025-03-25,Participante
85,86,2025-04-28,Participante
86,86,2025-06-09,Espectador
87,86,2025-05-09,Participante
88,86,2025-04-01,Espectador
89,86,2025-01-20,Espectador
90,86,2025-06-23,Espectador
91,86,2025-05-10,Espectador
92,86,2025-04-27,Espectador
93,86,2025-02-18,Participante
94,86,2025-02-21,Espectador
95,86,2025-03-15,Espectador
96,86,2025-02-23,Participante
97,86,2025-06-13,Participante
98,86,2025-03-28,Espectador
99,86,2025-06-13,Participante
100,86,2025-01-08,Espectador
101,86,2025-02-28,Participante
102,86,2025-01-07,Participante
103,86,2025-03-21,Espectador
104,86,2025-01-20,Participante
105,86,2025-03-11,Espectador
106,86,2025-01-22,Espectador
107,86,2025-01-11,Participante
108,86,2025-02-17,Espectador
109,86,2025-01-24,Espectador
110,86,2025-05-10,Participante
111,86,2025-05-02,Espectador
112,86,2025-01-13,Participante
113,86,2025-06-18,Participante
114,86,2025-04-02,Espectador
115,86,2025-02-09,Espectador
116,86,2025-05-16,Participante
117,86,2025-04-25,Espectador
118,86,2025-05-18,Participante
119,86,2025-06-11,Espectador
120,86,2025-05-05,Participante
121,86,2025-01-16,Espectador
122,86,2025-05-04,Participante
123,86,2025-06-02,Participante
124,86,2025-02-27,Espectador
125,86,2025-05-04,Espectador
126,86,2025-05-22,Espectador
127,86,2025-04-06,Espectador
128,86,2025-03-13,Espectador
129,86,2025-01-29,Espectador
130,86,2025-02-17,Participante
131,86,2025-03-04,Espectador
132,86,2025-02-07,Participante
133,86,2025-05-06,Espectador
134,86,2025-03-03,Espectador
135,86,2025-03-02,Espectador
136,86,2025-03-13,Participante
137,86,2025-01-12,Espectador
138,86,2025-04-23,Espectador
139,86,2025-05-17,Espectador
140,86,2025-04-09,Participante
141,86,2025-02-22,Participante
142,86,2025-02-13,Espectador
143,86,2025-03-29,Participante
144,86,2025-06-22,Espectador
145,86,2025-03-11,Participante
146,86,2025-06-18,Participante
147,86,2025-03-10,Espectador
148,86,2025-04-03,Espectador
149,86,2025-03-09,Participante
150,86,2025-03-27,Participante
151,86,2025-04-14,Espectador
152,86,2025-02-18,Espectador
153,86,2025-04-02,Participante
154,86,2025-06-02,Participante
155,86,2025-04-25,Espectador
156,86,2025-03-04,Participante
157,86,2025-05-30,Espectador
158,86,2025-02-02,Participante
159,86,2025-05-25,Participante
160,86,2025-05-22,Espectador
161,86,2025-04-16,Espectador
162,86,2025-01-08,Espectador
163,86,2025-02-07,Participante
164,86,2025-02-22,Participante
165,86,2025-06-12,Participante
166,86,2025-02-09,Participante
167,86,2025-02-18,Participante
168,86,2025-01-14,Participante
169,86,2025-04-08,Espectador
170,86,2025-02-02,Espectador
171,86,2025-03-15,Participante
172,86,2025-01-10,Participante
173,86,2025-03-23,Espectador
174,86,2025-04-06,Espectador
175,86,2025-04-26,Participante
176,86,2025-03-21,Espectador
177,86,2025-02-16,Espectador
178,86,2025-03-14,Participante
179,86,2025-06-21,Espectador
180,86,2025-06-14,Espectador
181,86,2025-05-15,Espectador
182,86,2025-01-05,Espectador
183,86,2025-01-25,Participante
184,86,2025-04-25,Participante
185,86,2025-02-14,Participante
186,86,2025-05-23,Espectador
187,86,2025-03-31,Participante
188,86,2025-06-11,Espectador
189,86,2025-01-13,Espectador
190,86,2025-03-25,Espectador
191,86,2025-02-10,Participante
192,86,2025-04-16,Participante
193,86,2025-03-22,Espectador
194,86,2025-01-29,Participante
195,86,2025-03-19,Participante
196,86,2025-06-17,Participante
197,86,2025-06-21,Participante
198,86,2025-02-28,Participante
199,86,2025-06-01,Espectador
200,86,2025-05-22,Espectador
1,87,2025-06-22,Espectador
2,87,2025-03-23,Participante
3,87,2025-01-08,Participante
4,87,2025-06-27,Espectador
5,87,2025-03-19,Espectador
6,87,2025-01-02,Participante
7,87,2025-03-16,Participante
8,87,2025-03-18,Participante
9,87,2025-01-22,Espectador
10,87,2025-06-15,Participante
11,87,2025-01-01,Espectador
12,87,2025-03-16,Espectador
13,87,2025-04-20,Espectador
14,87,2025-04-05,Espectador
15,87,2025-06-01,Participante
16,87,2025-01-08,Espectador
17,87,2025-03-07,Espectador
18,87,2025-05-28,Participante
19,87,2025-03-24,Espectador
20,87,2025-05-06,Espectador
21,87,2025-06-25,Espectador
22,87,2025-02-08,Participante
23,87,2025-06-23,Espectador
24,87,2025-02-02,Participante
25,87,2025-04-17,Participante
26,87,2025-03-26,Espectador
27,87,2025-01-25,Espectador
28,87,2025-03-31,Participante
29,87,2025-05-19,Participante
30,87,2025-03-26,Participante
31,87,2025-02-16,Espectador
32,87,2025-06-12,Participante
33,87,2025-04-05,Participante
34,87,2025-06-23,Espectador
35,87,2025-03-09,Espectador
36,87,2025-05-01,Participante
37,87,2025-01-13,Participante
38,87,2025-03-05,Participante
39,87,2025-01-13,Espectador
40,87,2025-05-14,Espectador
41,87,2025-04-25,Espectador
42,87,2025-03-24,Espectador
43,87,2025-04-12,Espectador
44,87,2025-05-31,Espectador
45,87,2025-03-07,Espectador
46,87,2025-04-10,Espectador
47,87,2025-03-24,Participante
48,87,2025-01-04,Participante
49,87,2025-01-06,Participante
50,87,2025-01-16,Espectador
51,87,2025-04-26,Espectador
52,87,2025-04-23,Espectador
53,87,2025-02-10,Espectador
54,87,2025-01-09,Espectador
55,87,2025-03-13,Participante
56,87,2025-06-05,Participante
57,87,2025-02-14,Participante
58,87,2025-05-22,Participante
59,87,2025-02-19,Espectador
60,87,2025-04-06,Participante
61,87,2025-05-20,Espectador
62,87,2025-06-13,Espectador
63,87,2025-01-05,Participante
64,87,2025-01-07,Participante
65,87,2025-06-11,Participante
66,87,2025-03-29,Participante
67,87,2025-02-06,Participante
68,87,2025-01-05,Espectador
69,87,2025-01-08,Espectador
70,87,2025-02-13,Espectador
71,87,2025-01-26,Espectador
72,87,2025-03-29,Espectador
73,87,2025-04-03,Participante
74,87,2025-03-13,Espectador
75,87,2025-01-03,Espectador
76,87,2025-03-19,Participante
77,87,2025-06-21,Espectador
78,87,2025-04-03,Espectador
79,87,2025-01-21,Participante
80,87,2025-01-14,Participante
81,87,2025-04-02,Participante
82,87,2025-04-10,Participante
83,87,2025-04-04,Espectador
84,87,2025-01-15,Participante
85,87,2025-02-09,Participante
86,87,2025-04-25,Espectador
87,87,2025-06-07,Espectador
88,87,2025-05-25,Participante
89,87,2025-01-16,Participante
90,87,2025-04-12,Espectador
91,87,2025-04-08,Participante
92,87,2025-01-28,Espectador
93,87,2025-04-04,Participante
94,87,2025-04-29,Espectador
95,87,2025-02-14,Espectador
96,87,2025-01-31,Espectador
97,87,2025-01-22,Participante
98,87,2025-06-14,Espectador
99,87,2025-03-30,Espectador
100,87,2025-02-26,Espectador
101,87,2025-04-02,Participante
102,87,2025-03-07,Participante
103,87,2025-04-23,Espectador
104,87,2025-03-09,Espectador
105,87,2025-02-02,Participante
106,87,2025-04-16,Participante
107,87,2025-06-19,Espectador
108,87,2025-05-06,Espectador
109,87,2025-05-08,Espectador
110,87,2025-03-02,Participante
111,87,2025-02-21,Participante
112,87,2025-05-12,Espectador
113,87,2025-01-03,Espectador
114,87,2025-05-10,Espectador
115,87,2025-01-24,Participante
116,87,2025-02-16,Espectador
117,87,2025-02-02,Participante
118,87,2025-04-05,Participante
119,87,2025-05-07,Participante
120,87,2025-01-29,Participante
121,87,2025-05-28,Espectador
122,87,2025-04-16,Participante
123,87,2025-01-06,Participante
124,87,2025-06-11,Participante
125,87,2025-03-20,Participante
126,87,2025-05-11,Participante
127,87,2025-01-26,Espectador
128,87,2025-01-21,Participante
129,87,2025-01-16,Espectador
130,87,2025-01-24,Participante
131,87,2025-05-22,Participante
132,87,2025-04-03,Espectador
133,87,2025-02-07,Espectador
134,87,2025-06-05,Participante
135,87,2025-01-27,Espectador
136,87,2025-04-26,Espectador
137,87,2025-03-18,Espectador
138,87,2025-06-06,Espectador
139,87,2025-01-12,Espectador
140,87,2025-01-26,Participante
141,87,2025-04-04,Participante
142,87,2025-02-27,Espectador
143,87,2025-05-17,Participante
144,87,2025-03-04,Participante
145,87,2025-03-09,Espectador
146,87,2025-06-01,Participante
147,87,2025-06-22,Participante
148,87,2025-06-01,Participante
149,87,2025-05-09,Participante
150,87,2025-03-01,Participante
151,87,2025-03-16,Espectador
152,87,2025-05-30,Participante
153,87,2025-05-31,Espectador
154,87,2025-04-06,Participante
155,87,2025-03-27,Espectador
156,87,2025-05-31,Participante
157,87,2025-03-05,Participante
158,87,2025-06-24,Participante
159,87,2025-05-29,Espectador
160,87,2025-02-05,Espectador
161,87,2025-02-18,Espectador
162,87,2025-02-03,Espectador
163,87,2025-02-01,Participante
164,87,2025-05-03,Espectador
165,87,2025-02-16,Espectador
166,87,2025-04-27,Participante
167,87,2025-05-04,Espectador
168,87,2025-05-08,Espectador
169,87,2025-06-07,Espectador
170,87,2025-01-14,Espectador
171,87,2025-06-12,Espectador
172,87,2025-05-24,Participante
173,87,2025-05-16,Espectador
174,87,2025-01-24,Espectador
175,87,2025-01-31,Espectador
176,87,2025-06-15,Espectador
177,87,2025-05-21,Participante
178,87,2025-05-26,Espectador
179,87,2025-05-09,Participante
180,87,2025-03-24,Participante
181,87,2025-03-03,Espectador
182,87,2025-04-22,Participante
183,87,2025-02-15,Espectador
184,87,2025-05-03,Espectador
185,87,2025-04-25,Espectador
186,87,2025-06-08,Participante
187,87,2025-03-20,Espectador
188,87,2025-01-10,Espectador
189,87,2025-02-08,Espectador
190,87,2025-02-13,Espectador
191,87,2025-04-16,Participante
192,87,2025-05-19,Participante
193,87,2025-01-12,Espectador
194,87,2025-05-26,Espectador
195,87,2025-05-26,Participante
196,87,2025-04-05,Espectador
197,87,2025-05-17,Espectador
198,87,2025-05-20,Espectador
199,87,2025-01-30,Participante
200,87,2025-05-22,Participante
1,88,2025-04-09,Participante
2,88,2025-05-21,Participante
3,88,2025-05-26,Participante
4,88,2025-05-13,Participante
5,88,2025-02-14,Espectador
6,88,2025-05-01,Participante
7,88,2025-05-09,Participante
8,88,2025-05-14,Participante
9,88,2025-04-23,Participante
10,88,2025-02-23,Espectador
11,88,2025-01-05,Participante
12,88,2025-03-22,Participante
13,88,2025-03-31,Espectador
14,88,2025-04-12,Espectador
15,88,2025-01-06,Participante
16,88,2025-06-14,Participante
17,88,2025-01-29,Participante
18,88,2025-05-11,Participante
19,88,2025-03-19,Participante
20,88,2025-03-30,Participante
21,88,2025-04-08,Espectador
22,88,2025-02-17,Espectador
23,88,2025-04-12,Participante
24,88,2025-03-25,Espectador
25,88,2025-01-01,Participante
26,88,2025-05-20,Espectador
27,88,2025-04-08,Espectador
28,88,2025-04-12,Participante
29,88,2025-04-02,Participante
30,88,2025-04-29,Participante
31,88,2025-03-18,Participante
32,88,2025-04-08,Espectador
33,88,2025-03-18,Espectador
34,88,2025-04-27,Participante
35,88,2025-04-02,Participante
36,88,2025-02-01,Espectador
37,88,2025-05-23,Participante
38,88,2025-06-25,Participante
39,88,2025-05-05,Espectador
40,88,2025-06-09,Espectador
41,88,2025-06-09,Espectador
42,88,2025-01-07,Participante
43,88,2025-04-01,Participante
44,88,2025-06-13,Espectador
45,88,2025-02-02,Espectador
46,88,2025-04-03,Participante
47,88,2025-06-23,Participante
48,88,2025-06-01,Participante
49,88,2025-01-21,Espectador
50,88,2025-01-04,Participante
51,88,2025-01-30,Participante
52,88,2025-03-08,Espectador
53,88,2025-02-24,Participante
54,88,2025-06-17,Participante
55,88,2025-05-14,Participante
56,88,2025-05-03,Espectador
57,88,2025-03-22,Participante
58,88,2025-05-11,Participante
59,88,2025-04-24,Participante
60,88,2025-01-09,Espectador
61,88,2025-06-21,Participante
62,88,2025-04-07,Espectador
63,88,2025-05-07,Espectador
64,88,2025-01-02,Espectador
65,88,2025-05-10,Espectador
66,88,2025-03-26,Espectador
67,88,2025-03-16,Participante
68,88,2025-01-05,Participante
69,88,2025-06-07,Participante
70,88,2025-02-02,Espectador
71,88,2025-06-19,Participante
72,88,2025-03-26,Espectador
73,88,2025-04-04,Participante
74,88,2025-01-30,Espectador
75,88,2025-05-22,Participante
